REG_ID,SEC_CUR_STAT,SEC_NAME,SEC_TITLE,Days,Time,Faculty,FAC_ID1_PREFERRED_LN,FAC_ID2_PREFERRED_LN,FAC_ID2_PREFERRED_LN1,SeatsAvailableScheduledCapacity,CR_MIN,CR_MAX,Textbox8
93632,Active,GWS-395-01,ST: Feminist Geographies,MW  ,2:30 PM  - 3:50 PM  ,"Montague, Clara Margaret ","Montague, Clara",,,20 /20 ,4.00000,,RECORD COUNT 695
93371,Active,GWS-495-01,Feminist Evisceration,MW  ,10:00 AM - 11:50 AM  ,"Allen, Leah ","Allen, Leah",,,15 /15 ,4.00000,,RECORD COUNT 695
93372,Active,GWS-495-02,Feminist Evisceration,TTH  ,2:00 PM  - 3:50 PM  ,"Allen, Leah ","Allen, Leah",,,15 /15 ,4.00000,,RECORD COUNT 695
93451,Active,HIS-100-01,Rise & Fall New World Slavery,MWF  ,9:00 AM  - 9:50 AM  ,"Lacson, Paul Albert ","Lacson, Paul",,,25 /25 ,4.00000,,RECORD COUNT 695
94003,Active,HIS-100-02,Digital Hist: Global & Local,TTH  ,2:30 PM  - 3:50 PM  ,"Purcell, Sarah J ","Purcell, Sarah",,,25 /25 ,4.00000,,RECORD COUNT 695
93450,Cancelled,HIS-100-02,Global Reformations,TTH  ,1:00 PM  - 2:20 PM  ,"Chou, Catherine ","Chou, Catherine",,,25 /25 ,4.00000,,RECORD COUNT 695
93452,Active,HIS-201-01,Colonial Latin America,MWF  ,11:00 AM - 11:50 AM  ,"Silva, J Pablo ","Silva, Pablo",,,25 /25 ,4.00000,,RECORD COUNT 695
93453,Cancelled,HIS-214-01,Amer Civil War/Reconstruction,MWF  ,10:00 AM - 10:50 AM  ,"Purcell, Sarah J ","Purcell, Sarah",,,25 /25 ,4.00000,,RECORD COUNT 695
93455,Active,HIS-215-01,Fdnts of Us Popular Culture,TTH  ,1:00 PM  - 2:20 PM  ,"Purcell, Sarah J ","Purcell, Sarah",,,25 /25 ,4.00000,,RECORD COUNT 695
93456,Active,HIS-262-01,Mod Africa: Sahara to Zambezi,MWF  ,9:00 AM  - 9:50 AM  ,"Prevost, Elizabeth ","Prevost, Elizabeth",,,25 /25 ,4.00000,,RECORD COUNT 695
93920,Active,HIS-271-01,Imperl Collsns in Asia-Pacific,MW  ,8:30 AM  - 9:50 AM  ,"Chen, Xiao ","Chen, Xiao",,,25 /25 ,4.00000,,RECORD COUNT 695
93498,Cancelled,HIS-282-01,Contextualizing Opera,M  ,7:00 PM  - 9:50 PM  ,"Maynard, Kelly ","Maynard, Kelly",,,12 /12 ,2.00000,,RECORD COUNT 695
93457,Cancelled,HIS-283-01,Whn the Wrld Became Global,TTH  ,8:30 AM  - 9:50 AM  ,"Chou, Catherine ","Chou, Catherine",,,25 /25 ,4.00000,,RECORD COUNT 695
93605,Active,HIS-295-01,ST: Landscapes of Grinnell,MWF  ,11:00 AM - 11:50 AM  ,"Lacson, Paul Albert; Jakubiak, Cora","Lacson, Paul","Jakubiak, Cori","Jakubiak, Cori",24 /24 ,4.00000,,RECORD COUNT 695
93817,Active,HIS-295-02,ST: Origins of Capitalism,MWF  ,3:00 PM  - 3:50 PM  ,"Silva, J Pablo ","Silva, Pablo",,,18 /18 ,4.00000,,RECORD COUNT 695
93499,Active,HIS-336-01,The European Metropolis,T TH,10:00 AM - 11:50 AM 10:00 AM - 10:50 AM,"Maynard, Kelly ","Maynard, Kelly",,,12 /12 ,4.00000,,RECORD COUNT 695
93938,Active,HIS-374-01,Law/Society in Chinese History,MW  ,2:00 PM  - 3:50 PM  ,"Chen, Xiao ","Chen, Xiao",,,12 /12 ,4.00000,,RECORD COUNT 695
93500,Active,HIS-382-01,Modern Classics Hstrcl Wrtng,AR  ,,"Silva, J Pablo ","Silva, Pablo",,,12 /12 ,4.00000,,RECORD COUNT 695
93501,Cancelled,HIS-385-01,The Enlightenment,MWF  ,1:00 PM  - 2:20 PM  ,"Guenther, Michael B ","Guenther, Michael",,,12 /12 ,4.00000,,RECORD COUNT 695
93326,Cancelled,HUM-101-01,Hum I: Ancient Greek World,MW  ,2:30 PM  - 3:50 PM  ,"Smith, Paula V ","Smith, Paula",,,20 /20 ,4.00000,,RECORD COUNT 695
93503,Active,HUM-120-01,Intro to Material Cult Stds,TTH  ,1:00 PM  - 3:50 PM  ,"Maynard, Kelly ","Maynard, Kelly",,,12 /12 ,4.00000,,RECORD COUNT 695
93968,Active,HUM-295-01,ST: Dig Journal Publishing,MWF  ,2:00 PM  - 2:50 PM  ,"Andelson, Jonathan; Staff, -","Andelson, Jonathan","Staff, -","Staff, -",16 /16 ,4.00000,,RECORD COUNT 695
93607,Cancelled,HUM-295-01,ST: Mtrl Cult Studies: Vessel,TTH  ,1:00 PM  - 3:50 PM  ,"Maynard, Kelly ","Maynard, Kelly",,,12 /12 ,2.00000,,RECORD COUNT 695
93914,Active,HUM-295-02,ST: Soc Justice Theory/Praxis,MW  ,1:00 PM  - 2:20 PM  ,"Nyden, Tammy ","Nyden, Tammy",,,20 /20 ,2.00000,,RECORD COUNT 695
93986,Active,HUM-295-03,ST: Repressd Voices frm Sudan,M  ,7:00 PM  - 9:50 PM  ,"Staff, - ","Staff, -",,,20 /20 ,2.00000,,RECORD COUNT 695
92450,Active,JPN-102-01,Beginning Japanese II,MWF  ,10:00 AM - 10:50 AM  ,"Oh, Heesu ","Oh, Heesu",,,20 /20 ,4.00000,,RECORD COUNT 695
92451,Active,JPN-102-02,Beginning Japanese II,MWF  ,2:00 PM  - 2:50 PM  ,"Oh, Heesu ","Oh, Heesu",,,20 /20 ,4.00000,,RECORD COUNT 695
92452,Active,JPN-102L-01,Beginning Japanese II Lab,TTH  ,10:00 AM - 10:50 AM  ,"Chen, Chen ","Chen, Chen",,,20 /20 ,0.00000,,RECORD COUNT 695
92453,Active,JPN-102L-02,Beginning Japanese II Lab,TTH  ,2:00 PM  - 2:50 PM  ,"Chen, Chen ","Chen, Chen",,,20 /20 ,0.00000,,RECORD COUNT 695
92454,Active,JPN-222-01,Intermediate Japanese II,MTWTHF  ,1:00 PM  - 1:50 PM  ,"Chen, Chen; Oh, Heesu","Chen, Chen","Oh, Heesu","Oh, Heesu",18 /18 ,4.00000,,RECORD COUNT 695
94006,Active,JPN-295-01,ST: Korea/Japan/Japan/Korea,MWF  ,1:00 PM  - 1:50 PM  ,"Seong, Eun Young ","Seong, Eun Young",,,30 /30 ,4.00000,,RECORD COUNT 695
93373,Active,JPN-332-01,Advanced Japanese II,MWF  ,3:00 PM  - 3:50 PM  ,"Seong, Eun Young ","Seong, Eun Young",,,18 /18 ,4.00000,,RECORD COUNT 695
92715,Active,LAS-111-01,Intro to Latin Amer Studies,MWF  ,11:00 AM - 11:50 AM  ,"Aparicio, Yvette ","Aparicio, Yvette",,,20 /20 ,4.00000,,RECORD COUNT 695
92482,Active,LAT-222-01,Intermediate Latin,MTWTHF  ,10:00 AM - 10:50 AM  ,"Mercado, Angelo O ","Mercado, Angelo",,,20 /20 ,5.00000,,RECORD COUNT 695
93608,Active,LAT-395-01,ST: Petronius,TTH  ,2:00 PM  - 3:50 PM  ,"Dixon, Dustin ","Dixon, Dustin",,,15 /15 ,4.00000,,RECORD COUNT 695
92493,Active,LIN-114-01,Intro to General Linguistics,MWF  ,9:00 AM  - 9:50 AM  ,"Glewwe, Eleanor Rachel ","Glewwe, Eleanor",,,25 /25 ,4.00000,,RECORD COUNT 695
93636,Active,LIN-295-01,ST: Morphology,TTH  ,8:30 AM  - 9:50 AM  ,"Glewwe, Eleanor Rachel ","Glewwe, Eleanor",,,25 /30 ,4.00000,,RECORD COUNT 695
93637,Active,LIN-395-01,ST: Experimental Linguistics,MW  ,2:00 PM  - 3:50 PM  ,"Glewwe, Eleanor Rachel ","Glewwe, Eleanor",,,15 /15 ,4.00000,,RECORD COUNT 695
92494,Active,MAT-100-01,Math Laboratory,AR  ,,"Bourgeois Parsons, Renee F ","Bourgeois Parsons, Renee",,,15 /15 ,1.00000,,RECORD COUNT 695
93505,Active,MAT-115-01,Introduction to Statistics,TTH  ,1:00 PM  - 2:20 PM  ,"Francisco, Sara C ","Francisco, Sara",,,28 /28 ,4.00000,,RECORD COUNT 695
92495,Active,MAT-124-01,Functions & Integral Calculus,MTTHF  ,10:00 AM - 10:50 AM  ,"Webster, Joe W ","Webster, Joe",,,26 /26 ,4.00000,,RECORD COUNT 695
93374,Active,MAT-131-01,Calculus I,MWF  ,8:30 AM  - 9:50 AM  ,"Hazel, Christina L ","Hazel, Christy",,,26 /26 ,4.00000,,RECORD COUNT 695
93375,Cancelled,MAT-131-02,Calculus I,MWF  ,10:00 AM - 11:20 AM  ,"Ruiter, Joshua ","Ruiter, Joshua",,,26 /26 ,4.00000,,RECORD COUNT 695
93376,Active,MAT-131-02,Calculus I,MWF  ,2:30 PM  - 3:50 PM  ,"Wolf, A Royce ","Wolf, Royce",,,26 /26 ,4.00000,,RECORD COUNT 695
92499,Active,MAT-133-01,Calculus II,MWF  ,8:30 AM  - 9:50 AM  ,"Hebbar, Pratima ","Hebbar, Pratima",,,26 /26 ,4.00000,,RECORD COUNT 695
92500,Active,MAT-133-02,Calculus II,MWF  ,10:00 AM - 11:20 AM  ,"Hebbar, Pratima ","Hebbar, Pratima",,,26 /26 ,4.00000,,RECORD COUNT 695
92501,Active,MAT-133-03,Calculus II,MWF  ,1:00 PM  - 2:20 PM  ,"Wolf, A Royce ","Wolf, Royce",,,26 /26 ,4.00000,,RECORD COUNT 695
92502,Active,MAT-133-04,Calculus II,MWF  ,2:30 PM  - 3:50 PM  ,"Chamberland, Marc A ","Chamberland, Marc",,,26 /26 ,4.00000,,RECORD COUNT 695
92503,Cancelled,MAT-133-04,Calculus II,MWF  ,1:00 PM  - 2:20 PM  ,"Blanchard, Jeffrey D ","Blanchard, Jeffrey",,,26 /26 ,4.00000,,RECORD COUNT 695
93423,Active,MAT-208-01,Discrete Structures,TTH  ,8:30 AM  - 9:50 AM  ,"Liu, Yuandong ","Liu, Cyrus",,,20 /20 ,4.00000,,RECORD COUNT 695
93424,Active,MAT-208-02,Discrete Structures,TTH  ,2:30 PM  - 3:50 PM  ,"Autry, Eric Arthur ","Autry, Eric",,,20 /20 ,4.00000,,RECORD COUNT 695
92504,Active,MAT-215-01,Linear Algebra,MWF  ,8:00 AM  - 8:50 AM  ,"Kenkel, Jennifer ","Kenkel, Jennifer",,,20 /20 ,4.00000,,RECORD COUNT 695
94005,Active,MAT-215-02,Linear Algebra,MWF  ,10:00 AM - 10:50 AM  ,"Ruiter, Joshua ","Ruiter, Joshua",,,20 /20 ,4.00000,,RECORD COUNT 695
92505,Active,MAT-215-03,Linear Algebra,MWF  ,11:00 AM - 11:50 AM  ,"Mileti, Joseph ","Mileti, Joe",,,20 /20 ,4.00000,,RECORD COUNT 695
92506,Active,MAT-215-04,Linear Algebra,MWF  ,1:00 PM  - 1:50 PM  ,"Chamberland, Marc A ","Chamberland, Marc",,,20 /20 ,4.00000,,RECORD COUNT 695
92507,Active,MAT-215-05,Linear Algebra,MWF  ,3:00 PM  - 3:50 PM  ,"Ruiter, Joshua ","Ruiter, Joshua",,,20 /20 ,4.00000,,RECORD COUNT 695
92508,Active,MAT-218-01,Elementary Number Theory,MWF  ,10:00 AM - 10:50 AM  ,"Wolf, A Royce ","Wolf, Royce",,,20 /20 ,4.00000,,RECORD COUNT 695
92509,Active,MAT-218-02,Graph Theory,TTH  ,2:00 PM  - 3:50 PM  ,"French, Christopher P ","French, Christopher",,,20 /20 ,4.00000,,RECORD COUNT 695
92510,Active,MAT-220-01,Differential Equations,MWF  ,9:00 AM  - 9:50 AM  ,"French, Christopher P ","French, Christopher",,,28 /28 ,4.00000,,RECORD COUNT 695
92511,Active,MAT-306-01,Mathematical Modeling,TTH  ,8:30 AM  - 9:50 AM  ,"Blanchard, Jeffrey D ","Blanchard, Jeffrey",,,20 /20 ,4.00000,,RECORD COUNT 695
92512,Active,MAT-314-01,Partial Differential Equations,MWF  ,2:00 PM  - 2:50 PM  ,"Hebbar, Pratima ","Hebbar, Pratima",,,15 /15 ,4.00000,,RECORD COUNT 695
92514,Cancelled,MAT-316-01,Foundations of Analysis,MWF  ,9:00 AM  - 9:50 AM  ,"Mileti, Joseph ","Mileti, Joe",,,20 /20 ,4.00000,,RECORD COUNT 695
92513,Active,MAT-316-02,Foundations of Analysis,MWF  ,1:00 PM  - 1:50 PM  ,"Webster, Joe W ","Webster, Joe",,,20 /20 ,4.00000,,RECORD COUNT 695
92515,Active,MAT-321-01,Foundatns of Abstract Algebra,MWF  ,11:00 AM - 11:50 AM  ,"Hazel, Christina L ","Hazel, Christy",,,20 /20 ,4.00000,,RECORD COUNT 695
92516,Active,MAT-322-01,Commutative Algebra,TTH  ,2:30 PM  - 3:50 PM  ,"Kenkel, Jennifer ","Kenkel, Jennifer",,,15 /15 ,4.00000,,RECORD COUNT 695
93517,Active,MAT-336-01,Probability & Statistics II,MWF  ,3:00 PM  - 3:50 PM  ,"Jonkman, Jeffrey ","Jonkman, Jeff",,,25 /25 ,4.00000,,RECORD COUNT 695
92517,Active,MAT-444-01,Senior Sem: Riemann Surfaces,TTH  ,1:00 PM  - 2:20 PM  ,"Paulhus, Jennifer ","Paulhus, Jennifer",,,12 /12 ,4.00000,,RECORD COUNT 695
92590,Active,MUS-101-01,Balinese Sound Ensemble,TTH  ,4:00 PM  - 6:00 PM  ,"Hiranmayena, I Putu Tangkas Adi ","Hiranmayena, I Putu Tangkas",,,50 /50 ,1.00000,,RECORD COUNT 695
92591,Active,MUS-101-02,Oratorio Society,M  ,7:00 PM  - 9:00 PM  ,"Rommereim, John Christian ","Rommereim, John",,,50 /50 ,1.00000,,RECORD COUNT 695
92592,Active,MUS-101-03,Collegium Musicum,AR  ,,"Brown, Jennifer Williams ","Brown, Jennifer",,,50 /50 ,1.00000,,RECORD COUNT 695
92593,Active,MUS-101-04,Grinnell Singers,TTH  ,4:00 PM  - 6:00 PM  ,"Rommereim, John Christian ","Rommereim, John",,,50 /50 ,1.00000,,RECORD COUNT 695
92594,Active,MUS-101-06,Grinnell Symphony Orchestra,MW W,4:30 PM  - 6:00 PM 7:00 PM  - 9:00 PM ,"McIntyre, Eric L ","McIntyre, Eric",,,50 /50 ,1.00000,,RECORD COUNT 695
92595,Active,MUS-101-07,Latin American Ensemble,T  ,4:30 PM  - 6:30 PM  ,"Espinosa, Gabriel ","Espinosa, Gabriel",,,50 /50 ,1.00000,,RECORD COUNT 695
92596,Active,MUS-101-08,"Percussn, Mrmba, Steel Pan Ens",T  ,7:00 PM  - 9:00 PM  ,"Ramirez, Stacey ","Ramirez, Stacey",,,50 /50 ,1.00000,,RECORD COUNT 695
92597,Active,MUS-101-09,Fresh Flutes,TH  ,4:15 PM  - 5:45 PM  ,"Anderson, Claudia ","Anderson, Claudia",,,50 /50 ,1.00000,,RECORD COUNT 695
92598,Active,MUS-101-10,YGB Gospel Choir,W  ,7:00 PM  - 8:30 PM  ,"Jones, Barry V ","Jones, Barry",,,50 /50 ,1.00000,,RECORD COUNT 695
92599,Active,MUS-101-14,Chamber Ensembles,T  ,7:00 PM  - 9:00 PM  ,"Finkelshteyn, Tracy V ","Finkelshteyn, Tracy",,,50 /50 ,1.00000,,RECORD COUNT 695
92600,Active,MUS-101-17,Jazz Ensemble,TTH  ,7:30 PM  - 9:30 PM  ,"Staff, - ","Staff, -",,,50 /50 ,1.00000,,RECORD COUNT 695
92601,Active,MUS-101-19,Symphonic Band,TH  ,7:00 PM  - 9:00 PM  ,"Metzger, Kara L ","Metzger, Kara",,,50 /50 ,1.00000,,RECORD COUNT 695
92602,Active,MUS-101-20,Zimbabwean Mbira Ensemble,MW  ,4:00 PM  - 6:00 PM  ,"Perman, Tony ","Perman, Tony",,,12 /12 ,1.00000,,RECORD COUNT 695
92603,Active,MUS-112-01,Music Theory I,TTH  ,1:00 PM  - 2:20 PM  ,"Cha, Jee-Weon ","Cha, Jee-Weon",,,22 /22 ,4.00000,,RECORD COUNT 695
92604,Active,MUS-112L-01,Music Theory I Lab,T  ,9:00 AM  - 9:50 AM  ,"Cha, Jee-Weon ","Cha, Jee-Weon",,,11 /11 ,0.00000,,RECORD COUNT 695
92605,Active,MUS-112L-02,Music Theory I Lab,T  ,10:00 AM - 10:50 AM  ,"Cha, Jee-Weon ","Cha, Jee-Weon",,,11 /11 ,0.00000,,RECORD COUNT 695
92606,Active,MUS-116-01,"Music, Culture, Context",MWF  ,10:00 AM - 10:50 AM  ,"Perman, Tony ","Perman, Tony",,,30 /30 ,4.00000,,RECORD COUNT 695
93170,Active,MUS-120-01,Perf: Violin,AR  ,,"Finkelshteyn, Tracy V ","Finkelshteyn, Tracy",,,20 /20 ,1.00000,,RECORD COUNT 695
93171,Active,MUS-120-02,Perf: Voice,AR  ,,"Whitney, Mackenzie ","Whitney, Mackenzie",,,30 /30 ,1.00000,,RECORD COUNT 695
93172,Active,MUS-120-03,Perf: Trombone,AR  ,,"Parker, Robert C ","Parker, Robert",,,20 /20 ,1.00000,,RECORD COUNT 695
93173,Active,MUS-120-04,Perf: French Horn,AR  ,,"Stout, Amanda ","Stout, Amanda",,,20 /20 ,1.00000,,RECORD COUNT 695
93174,Active,MUS-120-05,Perf: Trumpet,AR  ,,"Swartz, Craig L ","Swartz, Craig",,,20 /20 ,1.00000,,RECORD COUNT 695
93175,Active,MUS-120-06,Perf: Bagpipes,AR  ,,"Clower, Robert P ","Clower, Robert",,,20 /20 ,1.00000,,RECORD COUNT 695
93176,Active,MUS-120-07,Perf: Saxophone,AR  ,,"Smith, Ryan J ","Smith, Ryan",,,20 /20 ,1.00000,,RECORD COUNT 695
93177,Active,MUS-120-08,Perf: Percussion,AR  ,,"Ramirez, Stacey ","Ramirez, Stacey",,,20 /20 ,1.00000,,RECORD COUNT 695
93178,Active,MUS-120-09,Perf: Clarinet,AR  ,,"Smith, Ryan J ","Smith, Ryan",,,20 /20 ,1.00000,,RECORD COUNT 695
93179,Active,MUS-120-10,Perf: Jazz Saxophone,AR  ,,"Smith, Ryan J ","Smith, Ryan",,,20 /20 ,1.00000,,RECORD COUNT 695
93180,Active,MUS-120-11,Perf: Guitar,AR  ,,"Smith, Rex Patrick ","Smith, Rex",,,20 /20 ,1.00000,,RECORD COUNT 695
93181,Active,MUS-120-12,Perf: Harpsichord,AR  ,,"Brown, Jennifer Williams ","Brown, Jennifer",,,20 /20 ,1.00000,,RECORD COUNT 695
93182,Active,MUS-120-13,Perf: Voice,AR  ,,"Mayne, Taylor J ","Mayne, Taylor",,,30 /30 ,1.00000,,RECORD COUNT 695
93183,Active,MUS-120-14,Perf: Piano,AR  ,,"Messerschmitt, Nicole C ","Messerschmitt, Nicole",,,20 /20 ,1.00000,,RECORD COUNT 695
93184,Cancelled,MUS-120-15,Perf: Voice,AR  ,,"Staff, - ","Staff, -",,,20 /20 ,1.00000,,RECORD COUNT 695
93185,Active,MUS-120-16,Perf: Banjo,AR  ,,"Buck, Fred L ","Buck, Fred",,,20 /20 ,1.00000,,RECORD COUNT 695
93186,Active,MUS-120-17,Perf: Piano,AR  ,,"Liu, Hsin-Hui ","Liu, Hsin-Hui",,,20 /20 ,1.00000,,RECORD COUNT 695
93187,Active,MUS-120-18,Perf: Harp,AR  ,,"Erickson, Laura J ","Erickson, Laura",,,12 /12 ,1.00000,,RECORD COUNT 695
93188,Active,MUS-120-19,Perf: Organ,AR  ,,"Elsbernd, Michael J ","Elsbernd, Michael",,,20 /20 ,1.00000,,RECORD COUNT 695
93189,Active,MUS-120-20,Perf: Piano,AR  ,,"Westphalen, Melinda ","Westphalen, Melinda",,,20 /20 ,1.00000,,RECORD COUNT 695
93190,Active,MUS-120-21,Perf: Viola,AR  ,,"Miranda, Charles D ","Miranda, Charles",,,20 /20 ,1.00000,,RECORD COUNT 695
93191,Cancelled,MUS-120-23,Perf: Voice,AR  ,,"Staff, - ","Staff, -",,,20 /20 ,1.00000,,RECORD COUNT 695
93192,Active,MUS-120-24,Perf: Flute,AR  ,,"Anderson, Claudia ","Anderson, Claudia",,,20 /20 ,1.00000,,RECORD COUNT 695
93193,Active,MUS-120-25,Perf: Violin,AR  ,,"Miranda, Charles D ","Miranda, Charles",,,20 /20 ,1.00000,,RECORD COUNT 695
93194,Active,MUS-120-26,Perf: Violin,AR  ,,"Gentzsch, Andrew C ","Gentzsch, Andrew",,,20 /20 ,1.00000,,RECORD COUNT 695
93195,Active,MUS-120-27,Perf: Jazz Piano,AR  ,,"Espinosa, Gabriel ","Espinosa, Gabriel",,,20 /20 ,1.00000,,RECORD COUNT 695
93196,Active,MUS-120-28,Perf: Jazz Voice,AR  ,,"Espinosa, Gabriel ","Espinosa, Gabriel",,,20 /20 ,1.00000,,RECORD COUNT 695
93197,Active,MUS-120-31,Perf: Lute,AR  ,,"Welke, Cameron ","Welke, Cameron",,,20 /20 ,1.00000,,RECORD COUNT 695
93861,Active,MUS-120-32,Perf: Piano,AR  ,,"Joo, Hyejin ","Joo, Hyejin",,,20 /20 ,1.00000,,RECORD COUNT 695
93198,Active,MUS-120-35,Perf: Tuba,AR  ,,"Parker, Robert C ","Parker, Robert",,,20 /20 ,1.00000,,RECORD COUNT 695
93199,Active,MUS-120-38,Perf: Cello,AR  ,,"Henson, Alan K ","Henson, Alan",,,20 /20 ,1.00000,,RECORD COUNT 695
93200,Active,MUS-120-39,Perf: Double Bass,AR  ,,"Charlson, Steven E ","Charlson, Steven",,,20 /20 ,1.00000,,RECORD COUNT 695
93201,Active,MUS-120-40,Perf: Bassoon,AR  ,,"Jones, Felisha ","Jones, Felisha",,,20 /20 ,1.00000,,RECORD COUNT 695
93202,Active,MUS-120-42,Perf: Guitar,AR  ,,"Aldridge, James ","Aldridge, Alex",,,20 /20 ,1.00000,,RECORD COUNT 695
93203,Active,MUS-120-43,Perf: Accordion,AR  ,,"Bergan, Joyce A ","Bergan, Joyce",,,20 /20 ,1.00000,,RECORD COUNT 695
93204,Active,MUS-120-44,Perf: Voice,AR  ,,"Sojka, Gregory J ","Sojka, Gregory",,,20 /20 ,1.00000,,RECORD COUNT 695
93205,Active,MUS-120-46,Perf: Oboe,AR  ,,"Jones, Felisha ","Jones, Felisha",,,20 /20 ,1.00000,,RECORD COUNT 695
93206,Active,MUS-120-48,Perf: Jazz Bass,AR  ,,"Charlson, Steven E ","Charlson, Steven",,,20 /20 ,1.00000,,RECORD COUNT 695
93207,Active,MUS-120-49,Perf: Baritone Horn,AR  ,,"Parker, Robert C ","Parker, Robert",,,20 /20 ,1.00000,,RECORD COUNT 695
92607,Active,MUS-201-01,Listening to Music,MW  ,2:30 PM  - 3:50 PM  ,"McIntyre, Eric L ","McIntyre, Eric",,,20 /20 ,4.00000,,RECORD COUNT 695
92610,Cancelled,MUS-201-01,Women in Music,MWF  ,2:00 PM  - 2:50 PM  ,"Brown, Jennifer Williams ","Brown, Jennifer",,,20 /20 ,4.00000,,RECORD COUNT 695
92609,Active,MUS-201-02,Music and Language,TTH  ,2:30 PM  - 3:50 PM  ,"Cha, Jee-Weon ","Cha, Jee-Weon",,,18 /18 ,4.00000,,RECORD COUNT 695
92608,Active,MUS-201-03,Digital Music-Making,MWF  ,3:00 PM  - 3:50 PM  ,"Rommereim, John Christian ","Rommereim, John",,,20 /20 ,4.00000,,RECORD COUNT 695
93208,Active,MUS-220-01,Perf: Adv Violin,AR  ,,"Finkelshteyn, Tracy V ","Finkelshteyn, Tracy",,,20 /20 ,2.00000,,RECORD COUNT 695
93209,Active,MUS-220-02,Perf: Adv Voice,AR  ,,"Whitney, Mackenzie ","Whitney, Mackenzie",,,20 /20 ,2.00000,,RECORD COUNT 695
93210,Active,MUS-220-03,Perf: Adv Trombone,AR  ,,"Parker, Robert C ","Parker, Robert",,,20 /20 ,2.00000,,RECORD COUNT 695
93211,Active,MUS-220-04,Perf: Adv French Horn,AR  ,,"Stout, Amanda ","Stout, Amanda",,,20 /20 ,2.00000,,RECORD COUNT 695
93212,Active,MUS-220-05,Perf: Adv Trumpet,AR  ,,"Swartz, Craig L ","Swartz, Craig",,,20 /20 ,2.00000,,RECORD COUNT 695
93213,Active,MUS-220-06,Perf: Adv Bagpipes,AR  ,,"Clower, Robert P ","Clower, Robert",,,20 /20 ,2.00000,,RECORD COUNT 695
93214,Active,MUS-220-07,Perf: Adv Saxaphone,AR  ,,"Smith, Ryan J ","Smith, Ryan",,,20 /20 ,2.00000,,RECORD COUNT 695
93215,Active,MUS-220-08,Perf: Adv Percussion,AR  ,,"Ramirez, Stacey ","Ramirez, Stacey",,,20 /20 ,2.00000,,RECORD COUNT 695
93216,Active,MUS-220-09,Perf: Clarinet,AR  ,,"Smith, Ryan J ","Smith, Ryan",,,20 /20 ,2.00000,,RECORD COUNT 695
93217,Active,MUS-220-10,Perf: Adv Jazz Saxophone,AR  ,,"Smith, Ryan J ","Smith, Ryan",,,20 /20 ,2.00000,,RECORD COUNT 695
93218,Active,MUS-220-11,Perf: Adv Guitar,AR  ,,"Smith, Rex Patrick ","Smith, Rex",,,20 /20 ,2.00000,,RECORD COUNT 695
93219,Active,MUS-220-12,Perf: Adv Harpsichord,AR  ,,"Brown, Jennifer Williams ","Brown, Jennifer",,,20 /20 ,2.00000,,RECORD COUNT 695
93220,Active,MUS-220-13,Perf: Adv Voice,AR  ,,"Mayne, Taylor J ","Mayne, Taylor",,,20 /20 ,2.00000,,RECORD COUNT 695
93221,Active,MUS-220-14,Perf: Adv Piano,AR  ,,"Messerschmitt, Nicole C ","Messerschmitt, Nicole",,,20 /20 ,2.00000,,RECORD COUNT 695
93222,Cancelled,MUS-220-15,Perf: Adv Voice,AR  ,,"Staff, - ","Staff, -",,,20 /20 ,2.00000,,RECORD COUNT 695
93223,Active,MUS-220-16,Perf: Adv Banjo,AR  ,,"Buck, Fred L ","Buck, Fred",,,20 /20 ,2.00000,,RECORD COUNT 695
93224,Active,MUS-220-17,Perf: Adv Piano,AR  ,,"Liu, Hsin-Hui ","Liu, Hsin-Hui",,,20 /20 ,2.00000,,RECORD COUNT 695
93225,Active,MUS-220-18,Perf: Adv Harp,AR  ,,"Erickson, Laura J ","Erickson, Laura",,,20 /20 ,2.00000,,RECORD COUNT 695
93226,Active,MUS-220-19,Perf: Adv Organ,AR  ,,"Elsbernd, Michael J ","Elsbernd, Michael",,,20 /20 ,2.00000,,RECORD COUNT 695
93227,Active,MUS-220-20,Perf: Adv Piano,AR  ,,"Westphalen, Melinda ","Westphalen, Melinda",,,20 /20 ,2.00000,,RECORD COUNT 695
93228,Active,MUS-220-21,Perf: Adv Viola,AR  ,,"Miranda, Charles D ","Miranda, Charles",,,20 /20 ,2.00000,,RECORD COUNT 695
93229,Cancelled,MUS-220-23,Perf: Adv Voice,AR  ,,"Staff, - ","Staff, -",,,20 /20 ,2.00000,,RECORD COUNT 695
93230,Active,MUS-220-24,Perf: Adv Flute,AR  ,,"Anderson, Claudia ","Anderson, Claudia",,,20 /20 ,2.00000,,RECORD COUNT 695
93231,Active,MUS-220-26,Perf: Adv Violin,AR  ,,"Gentzsch, Andrew C ","Gentzsch, Andrew",,,20 /20 ,2.00000,,RECORD COUNT 695
93232,Active,MUS-220-27,Perf: Adv Jazz Piano,AR  ,,"Espinosa, Gabriel ","Espinosa, Gabriel",,,20 /20 ,2.00000,,RECORD COUNT 695
93233,Active,MUS-220-28,Perf: Adv Jazz Voice,AR  ,,"Espinosa, Gabriel ","Espinosa, Gabriel",,,20 /20 ,2.00000,,RECORD COUNT 695
93234,Active,MUS-220-31,Perf: Adv Lute,AR  ,,"Welke, Cameron ","Welke, Cameron",,,20 /20 ,2.00000,,RECORD COUNT 695
